"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2024/02/03","23:00","-0.354","-","-0.063"
"2024/02/04","00:00","-0.192","-","0.029"
"2024/02/04","01:00","-0.06","-","0.171"
"2024/02/04","02:00","0.021","-","0.235"
"2024/02/04","03:00","0.052","-","0.24"
"2024/02/04","04:00","0.046","-","0.242"
"2024/02/04","05:00","0.025","-","0.235"
"2024/02/04","06:00","0.015","-","0.215"
"2024/02/04","07:00","0.044","-","0.281"
"2024/02/04","08:00","0.128","-","0.383"
"2024/02/04","09:00","0.263","-","0.575"
"2024/02/04","10:00","0.43","-","0.755"
"2024/02/04","11:00","0.597","-","0.947"
"2024/02/04","12:00","0.726","-","1.135"
"2024/02/04","13:00","0.776","-","1.201"
"2024/02/04","14:00","0.722","-","1.199"
"2024/02/04","15:00","0.562","-","1.099"
"2024/02/04","16:00","0.312","-","0.904"
"2024/02/04","17:00","0.005","-","0.646"
"2024/02/04","18:00","-0.313","-","0.354"
"2024/02/04","19:00","-0.588","-","0.208"
"2024/02/04","20:00","-0.773","-","0.01"
"2024/02/04","21:00","-0.843","-","-0.022"
"2024/02/04","22:00","-0.794","-","0.103"
"2024/02/04","23:00","-0.648","-","0.226"
"2024/02/05","00:00","-0.443","-","0.424"
"2024/02/05","01:00","-0.228","-","0.685"
"2024/02/05","02:00","-0.046","-","0.782"
"2024/02/05","03:00","0.08","-","0.892"
"2024/02/05","04:00","0.143","-","0.852"
"2024/02/05","05:00","0.15","-","0.823"
"2024/02/05","06:00","0.124","-","0.736"
"2024/02/05","07:00","0.102","-","0.666"
"2024/02/05","08:00","0.118","-","0.649"
"2024/02/05","09:00","0.191","-","0.746"
"2024/02/05","10:00","0.323","-","0.814"
"2024/02/05","11:00","0.497","-","0.985"
"2024/02/05","12:00","0.676","-","1.157"
"2024/02/05","13:00","0.81","-","1.252"
"2024/02/05","14:00","0.856","-","1.278"
"2024/02/05","15:00","0.788","-","1.211"
"2024/02/05","16:00","0.597","-","0.997"
"2024/02/05","17:00","0.299","-","0.717"
"2024/02/05","18:00","-0.068","-","0.375"
"2024/02/05","19:00","-0.441","-","-0.019"
"2024/02/05","20:00","-0.757","-","-0.312"
"2024/02/05","21:00","-0.962","-","-0.52"
"2024/02/05","22:00","-1.025","-","-0.62"
"2024/02/05","23:00","-0.943","-","-0.495"
"2024/02/06","00:00","-0.742","-","-0.339"
"2024/02/06","01:00","-0.476","-","-0.065"
"2024/02/06","02:00","-0.205","-","0.212"
"2024/02/06","03:00","0.025","-","0.385"
"2024/02/06","04:00","0.179","-","0.51"
"2024/02/06","05:00","0.244","-","0.555"
"2024/02/06","06:00","0.232","-","0.51"
"2024/02/06","07:00","0.18","-","0.456"
"2024/02/06","08:00","0.132","-","0.426"
"2024/02/06","09:00","0.13","-","0.411"
"2024/02/06","10:00","0.2","-","0.481"
"2024/02/06","11:00","0.348","-","0.638"
"2024/02/06","12:00","0.549","-","0.861"
"2024/02/06","13:00","0.755","-","1.044"
"2024/02/06","14:00","0.907","-","1.206"
"2024/02/06","15:00","0.957","-","1.246"
"2024/02/06","16:00","0.869","-","1.182"
"2024/02/06","17:00","0.633","-","0.951"
"2024/02/06","18:00","0.272","-","0.592"
"2024/02/06","19:00","-0.161","-","0.166"
"2024/02/06","20:00","-0.589","-","-0.265"
"2024/02/06","21:00","-0.939","-","-0.589"
"2024/02/06","22:00","-1.148","-","-0.766"
"2024/02/06","23:00","-1.181","-","-0.805"
"2024/02/07","00:00","-1.042","-","-0.749"
"2024/02/07","01:00","-0.775","-","-0.478"
"2024/02/07","02:00","-0.445","-","-0.168"
"2024/02/07","03:00","-0.12","-","0.138"
"2024/02/07","04:00","0.14","-","0.414"
"2024/02/07","05:00","0.293","-","0.509"
"2024/02/07","06:00","0.33","-","0.522"
"2024/02/07","07:00","0.277","-","0.487"
"2024/02/07","08:00","0.182","-","0.36"
"2024/02/07","09:00","0.102","-","0.268"
"2024/02/07","10:00","0.087","-","0.277"
"2024/02/07","11:00","0.17","-","0.332"
"2024/02/07","12:00","0.351","-","0.532"
"2024/02/07","13:00","0.593","-","0.799"
"2024/02/07","14:00","0.836","-","1.001"
"2024/02/07","15:00","1.012","-","1.217"
"2024/02/07","16:00","1.061","-","1.238"
"2024/02/07","17:00","0.941","-","1.151"
"2024/02/07","18:00","0.647","-","0.866"
"2024/02/07","19:00","0.218","-","0.452"
"2024/02/07","20:00","-0.277","-","-0.047"
"2024/02/07","21:00","-0.75","-","-0.51"
"2024/02/07","22:00","-1.115","-","-0.933"
"2024/02/07","23:00","-1.301","-","-1.148"
"2024/02/08","00:00","-1.281","-","-1.085"
"2024/02/08","01:00","-1.073","-","-0.86"
"2024/02/08","02:00","-0.734","-","-0.6"
"2024/02/08","03:00","-0.342","-","-0.203"
"2024/02/08","04:00","0.02","-","0.119"
"2024/02/08","05:00","0.28","-","0.365"
"2024/02/08","06:00","0.401","-","0.496"
"2024/02/08","07:00","0.387","-","0.471"
"2024/02/08","08:00","0.277","-","0.383"
"2024/02/08","09:00","0.132","-","0.251"
"2024/02/08","10:00","0.021","-","0.151"
"2024/02/08","11:00","0.006","-","0.159"
"2024/02/08","12:00","0.116","-","0.248"
"2024/02/08","13:00","0.34","-","0.457"
"2024/02/08","14:00","0.628","-","0.742"
"2024/02/08","15:00","0.909","-","1.013"
"2024/02/08","16:00","1.103","-","1.224"
"2024/02/08","17:00","1.137","-","1.244"
"2024/02/08","18:00","0.972","-","1.07"
"2024/02/08","19:00","0.619","-","0.718"
"2024/02/08","20:00","0.13","-","0.246"
"2024/02/08","21:00","-0.412","-","-0.288"
"2024/02/08","22:00","-0.906","-","-0.81"
"2024/02/08","23:00","-1.254","-","-1.156"
"2024/02/09","00:00","-1.392","-","-1.271"
"2024/02/09","01:00","-1.302","-","-1.202"
"2024/02/09","02:00","-1.018","-","-0.951"
"2024/02/09","03:00","-0.61","-","-0.567"
"2024/02/09","04:00","-0.173","-","-0.107"
"2024/02/09","05:00","0.196","-","0.252"
"2024/02/09","06:00","0.427","-","0.477"
"2024/02/09","07:00","0.492","-","0.525"
"2024/02/09","08:00","0.41","-","0.461"
"2024/02/09","09:00","0.233","-","0.319"
"2024/02/09","10:00","0.038","-","0.13"
"2024/02/09","11:00","-0.092","-","0.004"
"2024/02/09","12:00","-0.097","-","-0.01"
"2024/02/09","13:00","0.045","-","0.136"
"2024/02/09","14:00","0.312","-","0.423"
"2024/02/09","15:00","0.644","-","0.728"
"2024/02/09","16:00","0.953","-","1.067"
"2024/02/09","17:00","1.147","-","1.232"
"2024/02/09","18:00","1.153","-","1.244"
"2024/02/09","19:00","0.944","-","1.049"
"2024/02/09","20:00","0.541","-","0.624"
"2024/02/09","21:00","0.011","-","0.095"
"2024/02/09","22:00","-0.55","-","-0.49"
"2024/02/09","23:00","-1.028","-","-0.97"
"2024/02/10","00:00","-1.327","-","-1.267"
"2024/02/10","01:00","-1.395","-","-1.368"
"2024/02/10","02:00","-1.226","-","-1.198"
"2024/02/10","03:00","-0.867","-","-0.845"
"2024/02/10","04:00","-0.406","-","-0.396"
"2024/02/10","05:00","0.045","-","0.038"
"2024/02/10","06:00","0.389","-","0.379"
"2024/02/10","07:00","0.564","-","0.56"
"2024/02/10","08:00","0.556","-","0.558"
"2024/02/10","09:00","0.396","-","0.394"
"2024/02/10","10:00","0.154","-","0.174"
"2024/02/10","11:00","-0.08","-","-0.059"
"2024/02/10","12:00","-0.22","-","-0.194"
"2024/02/10","13:00","-0.211","-","-0.182"
"2024/02/10","14:00","-0.04","-","0.011"
"2024/02/10","15:00","0.263","-","0.321"
"2024/02/10","16:00","0.624","-","0.68"
"2024/02/10","17:00","0.94","-","1.007"
"2024/02/10","18:00","1.117","-","1.162"
"2024/02/10","19:00","1.092","-","1.147"
"2024/02/10","20:00","0.847","-","0.898"
"2024/02/10","21:00","0.416","-","0.486"
"2024/02/10","22:00","-0.123","-","-0.081"
"2024/02/10","23:00","-0.66","-","-0.644"
"2024/02/11","00:00","-1.085","-","-1.078"
"2024/02/11","01:00","-1.311","-","-1.293"
"2024/02/11","02:00","-1.295","-","-1.287"
"2024/02/11","03:00","-1.046","-","-1.045"
"2024/02/11","04:00","-0.629","-","-0.638"
"2024/02/11","05:00","-0.148","-","-0.165"
"2024/02/11","06:00","0.284","-","0.269"
"2024/02/11","07:00","0.576","-","0.557"
"2024/02/11","08:00","0.678","-","0.677"
"2024/02/11","09:00","0.588","-","0.587"
"2024/02/11","10:00","0.352","-","0.352"
"2024/02/11","11:00","0.056","-","0.048"
"2024/02/11","12:00","-0.205","-","-0.216"
"2024/02/11","13:00","-0.351","-","-0.349"
"2024/02/11","14:00","-0.331","-","-0.335"
"2024/02/11","15:00","-0.137","-","-0.141"
"2024/02/11","16:00","0.186","-","0.222"
"2024/02/11","17:00","0.549","-","0.589"
"2024/02/11","18:00","0.852","-","0.895"
"2024/02/11","19:00","1.005","-","1.057"
"2024/02/11","20:00","0.954","-","0.988"
"2024/02/11","21:00","0.693","-","0.738"
"2024/02/11","22:00","0.265","-","0.262"
"2024/02/11","23:00","-0.24","-","-0.22"
"2024/02/12","00:00","-0.715","-","-0.697"
"2024/02/12","01:00","-1.058","-","-1.06"
"2024/02/12","02:00","-1.194","-","-1.211"
"2024/02/12","03:00","-1.093","-","-1.114"
"2024/02/12","04:00","-0.781","-","-0.808"
"2024/02/12","05:00","-0.338","-","-0.344"
"2024/02/12","06:00","0.129","-","0.124"
"2024/02/12","07:00","0.513","-","0.54"
"2024/02/12","08:00","0.734","-","0.745"
"2024/02/12","09:00","0.754","-","0.756"
"2024/02/12","10:00","0.585","-","0.634"
"2024/02/12","11:00","0.289","-","0.325"
"2024/02/12","12:00","-0.045","-","0.023"
"2024/02/12","13:00","-0.325","-","-0.268"
"2024/02/12","14:00","-0.474","-","-0.422"
"2024/02/12","15:00","-0.446","-","-0.381"
"2024/02/12","16:00","-0.247","-","-0.194"
"2024/02/12","17:00","0.069","-","0.154"
"2024/02/12","18:00","0.413","-","0.503"
"2024/02/12","19:00","0.689","-","0.765"
"2024/02/12","20:00","0.82","-","0.899"
"2024/02/12","21:00","0.758","-","0.844"
"2024/02/12","22:00","0.508","-","0.584"
"2024/02/12","23:00","0.123","-","0.202"
"2024/02/13","00:00","-0.31","-","-0.23"
"2024/02/13","01:00","-0.695","-","-0.64"
"2024/02/13","02:00","-0.941","-","-0.894"
"2024/02/13","03:00","-0.985","-","-0.933"
"2024/02/13","04:00","-0.814","-","-0.755"
"2024/02/13","05:00","-0.47","-","-0.413"
"2024/02/13","06:00","-0.037","-","0.04"
"2024/02/13","07:00","0.386","-","0.482"
"2024/02/13","08:00","0.703","-","0.811"
"2024/02/13","09:00","0.844","-","0.967"
"2024/02/13","10:00","0.786","-","0.899"
"2024/02/13","11:00","0.556","-","0.657"
"2024/02/13","12:00","0.22","-","0.335"
"2024/02/13","13:00","-0.137","-","-0.022"
"2024/02/13","14:00","-0.428","-","-0.293"
"2024/02/13","15:00","-0.578","-","-0.481"
"2024/02/13","16:00","-0.555","-","-0.426"
"2024/02/13","17:00","-0.372","-","-0.26"
"2024/02/13","18:00","-0.086","-","0.027"
"2024/02/13","19:00","0.224","-","0.335"
"2024/02/13","20:00","0.472","-","0.541"
"2024/02/13","21:00","0.588","-","0.694"
"2024/02/13","22:00","0.537","-","0.619"
"2024/02/13","23:00","0.331","-","0.422"
"2024/02/14","00:00","0.022","-","0.092"
"2024/02/14","01:00","-0.316","-","-0.225"
"2024/02/14","02:00","-0.597","-","-0.517"
"2024/02/14","03:00","-0.744","-","-0.652"
"2024/02/14","04:00","-0.712","-","-0.65"
"2024/02/14","05:00","-0.504","-","-0.442"
"2024/02/14","06:00","-0.165","-","-0.073"
"2024/02/14","07:00","0.229","-","0.333"
"2024/02/14","08:00","0.589","-","0.711"
"2024/02/14","09:00","0.829","-","0.944"
"2024/02/14","10:00","0.895","-","0.998"
"2024/02/14","11:00","0.78","-","0.876"
"2024/02/14","12:00","0.513","-","0.649"
"2024/02/14","13:00","0.156","-","0.279"
"2024/02/14","14:00","-0.21","-","-0.082"
"2024/02/14","15:00","-0.503","-","-0.349"
"2024/02/14","16:00","-0.66","-","-0.545"
"2024/02/14","17:00","-0.658","-","-0.53"
"2024/02/14","18:00","-0.512","-","-0.361"
"2024/02/14","19:00","-0.267","-","-0.156"
"2024/02/14","20:00","0.006","-","0.16"
"2024/02/14","21:00","0.231","-","0.354"
"2024/02/14","22:00","0.348","-","0.5"
"2024/02/14","23:00","0.335","-","0.487"
"2024/02/15","00:00","0.199","-","0.344"
"2024/02/15","01:00","-0.018","-","0.126"
"2024/02/15","02:00","-0.253","-","-0.135"
"2024/02/15","03:00","-0.434","-","-0.328"
"2024/02/15","04:00","-0.501","-","-0.368"
"2024/02/15","05:00","-0.426","-","-0.337"
"2024/02/15","06:00","-0.217","-","-0.079"
"2024/02/15","07:00","0.089","-","0.205"
"2024/02/15","08:00","0.426","-","0.54"
"2024/02/15","09:00","0.714","-","0.836"
"2024/02/15","10:00","0.884","-","0.989"
"2024/02/15","11:00","0.899","-","0.995"
"2024/02/15","12:00","0.751","-","0.849"
"2024/02/15","13:00","0.468","-","0.6"
"2024/02/15","14:00","0.108","-","0.191"
"2024/02/15","15:00","-0.255","-","-0.183"
"2024/02/15","16:00","-0.55","-","-0.447"
"2024/02/15","17:00","-0.725","-","-0.592"
"2024/02/15","18:00","-0.758","-","-0.636"
"2024/02/15","19:00","-0.655","-","-0.539"
"2024/02/15","20:00","-0.453","-","-0.345"
"2024/02/15","21:00","-0.213","-","-0.134"
"2024/02/15","22:00","0.002","-","0.074"
"2024/02/15","23:00","0.144","-","0.191"
"2024/02/16","00:00","0.186","-","0.239"
"2024/02/16","01:00","0.13","-","0.18"
"2024/02/16","02:00","0.006","-","0.079"
"2024/02/16","03:00","-0.135","-","-0.052"
"2024/02/16","04:00","-0.237","-","-0.176"
"2024/02/16","05:00","-0.259","-","-0.208"
"2024/02/16","06:00","-0.177","-","-0.102"
"2024/02/16","07:00","0.008","-","0.084"
"2024/02/16","08:00","0.264","-","0.297"
"2024/02/16","09:00","0.537","-","0.588"
"2024/02/16","10:00","0.762","-","0.821"
"2024/02/16","11:00","0.885","-","0.95"
"2024/02/16","12:00","0.871","-","0.959"
"2024/02/16","13:00","0.713","-","0.747"
"2024/02/16","14:00","0.433","-","0.561"
"2024/02/16","15:00","0.082","-","0.16"
"2024/02/16","16:00","-0.274","-","-0.161"
"2024/02/16","17:00","-0.579","-","-0.448"
"2024/02/16","18:00","-0.782","-","-0.675"
"2024/02/16","19:00","-0.853","-","-0.71"
"2024/02/16","20:00","-0.791","-","-0.596"
"2024/02/16","21:00","-0.624","-","-0.48"
"2024/02/16","22:00","-0.402","-","-0.276"
"2024/02/16","23:00","-0.176","-","-0.055"
"2024/02/17","00:00","0.005","-","0.06"
"2024/02/17","01:00","0.108","-","0.214"
"2024/02/17","02:00","0.127","-","0.237"
"2024/02/17","03:00","0.083","-","0.16"
"2024/02/17","04:00","0.011","-","0.12"
"2024/02/17","05:00","-0.05","-","0.111"
"2024/02/17","06:00","-0.062","-","0.056"
"2024/02/17","07:00","0.001","-","0.141"
"2024/02/17","08:00","0.146","-","0.23"
"2024/02/17","09:00","0.349","-","0.43"
"2024/02/17","10:00","0.569","-","0.732"
"2024/02/17","11:00","0.754","-","0.86"
"2024/02/17","12:00","0.855","-","1.001"
"2024/02/17","13:00","0.834","-","0.99"
"2024/02/17","14:00","0.681","-","0.793"
"2024/02/17","15:00","0.415","-","0.565"
"2024/02/17","16:00","0.076","-","0.214"
"2024/02/17","17:00","-0.283","-","-0.096"
"2024/02/17","18:00","-0.606","-","-0.357"
"2024/02/17","19:00","-0.837","-","-0.623"
"2024/02/17","20:00","-0.94","-","-0.611"
"2024/02/17","21:00","-0.908","-","-0.598"
"2024/02/17","22:00","-0.759","-","-0.496"
"2024/02/17","23:00","-0.532","-","-0.197"
"2024/02/18","00:00","-0.28","-","0.059"
"2024/02/18","01:00","-0.057","-","0.204"
"2024/02/18","02:00","0.101","-","0.324"
"2024/02/18","03:00","0.179","-","0.434"
"2024/02/18","04:00","0.186","-","0.48"
"2024/02/18","05:00","0.144","-","0.369"
"2024/02/18","06:00","0.089","-","0.29"
"2024/02/18","07:00","0.061","-","0.299"
"2024/02/18","08:00","0.094","-","0.322"
"2024/02/18","09:00","0.198","-","0.412"
"2024/02/18","10:00","0.362","-","0.551"
"2024/02/18","11:00","0.553","-","0.711"
"2024/02/18","12:00","0.724","-","0.872"
"2024/02/18","13:00","0.821","-","0.961"
"2024/02/18","14:00","0.806","-","0.977"
"2024/02/18","15:00","0.666","-","0.861"
"2024/02/18","16:00","0.411","-","0.608"
"2024/02/18","17:00","0.072","-","0.325"
"2024/02/18","18:00","-0.301","-","-0.004"
"2024/02/18","19:00","-0.644","-","-0.331"
"2024/02/18","20:00","-0.896","-","-0.592"
"2024/02/18","21:00","-1.018","-","-0.649"
"2024/02/18","22:00","-0.995","-","-0.552"
"2024/02/18","23:00","-0.838","-","-0.423"
"2024/02/19","00:00","-0.588","-","-0.158"
"2024/02/19","01:00","-0.304","-","0.073"
"2024/02/19","02:00","-0.043","-","0.32"
"2024/02/19","03:00","0.154","-","0.514"
"2024/02/19","04:00","0.263","-","0.588"
"2024/02/19","05:00","0.282","-","0.645"
"2024/02/19","06:00","0.234","-","0.529"
"2024/02/19","07:00","0.159","-","0.525"
"2024/02/19","08:00","0.104","-","0.428"
"2024/02/19","09:00","0.107","-","0.431"
"2024/02/19","10:00","0.186","-","0.494"
"2024/02/19","11:00","0.335","-","0.649"
"2024/02/19","12:00","0.524","-","0.814"
"2024/02/19","13:00","0.697","-","0.987"
"2024/02/19","14:00","0.802","-","1.173"
"2024/02/19","15:00","0.798","-","1.187"
"2024/02/19","16:00","0.663","-","1.046"
"2024/02/19","17:00","0.402","-","0.797"
"2024/02/19","18:00","0.046","-","0.45"
"2024/02/19","19:00","-0.345","-","0.017"
"2024/02/19","20:00","-0.702","-","-0.211"
"2024/02/19","21:00","-0.962","-","-0.491"
"2024/02/19","22:00","-1.08","-","-0.611"
"2024/02/19","23:00","-1.037","-","-0.652"
"2024/02/20","00:00","-0.85","-","-0.492"
"2024/02/20","01:00","-0.567","-","-0.215"
"2024/02/20","02:00","-0.252","-","0.052"
"2024/02/20","03:00","0.035","-","0.345"
"2024/02/20","04:00","0.244","-","0.609"
"2024/02/20","05:00","0.346","-","0.669"
"2024/02/20","06:00","0.342","-","0.598"
"2024/02/20","07:00","0.263","-","0.52"
"2024/02/20","08:00","0.158","-","0.415"
"2024/02/20","09:00","0.078","-","0.308"
"2024/02/20","10:00","0.066","-","0.285"
"2024/02/20","11:00","0.145","-","0.331"
"2024/02/20","12:00","0.306","-","0.494"
"2024/02/20","13:00","0.508","-","0.709"
"2024/02/20","14:00","0.694","-","0.908"
"2024/02/20","15:00","0.807","-","1.005"
"2024/02/20","16:00","0.801","-","1.039"
"2024/02/20","17:00","0.651","-","0.893"
"2024/02/20","18:00","0.364","-","0.602"
"2024/02/20","19:00","-0.016","-","0.238"
"2024/02/20","20:00","-0.423","-","-0.203"
"2024/02/20","21:00","-0.782","-","-0.531"
"2024/02/20","22:00","-1.028","-","-0.817"
"2024/02/20","23:00","-1.112","-","-0.868"
"2024/02/21","00:00","-1.023","-","-0.796"
"2024/02/21","01:00","-0.792","-","-0.603"
"2024/02/21","02:00","-0.473","-","-0.277"
"2024/02/21","03:00","-0.135","-","0.062"
"2024/02/21","04:00","0.154","-","0.344"
"2024/02/21","05:00","0.341","-","0.503"
"2024/02/21","06:00","0.403","-","0.557"
"2024/02/21","07:00","0.353","-","0.5"
"2024/02/21","08:00","0.232","-","0.406"
"2024/02/21","09:00","0.098","-","0.251"
"2024/02/21","10:00","0.006","-","0.147"
"2024/02/21","11:00","0.004","-","0.14"
"2024/02/21","12:00","0.108","-","0.234"
"2024/02/21","13:00","0.296","-","0.444"
"2024/02/21","14:00","0.52","-","0.651"
"2024/02/21","15:00","0.717","-","0.875"
"2024/02/21","16:00","0.826","-","0.978"
"2024/02/21","17:00","0.795","-","0.976"
"2024/02/21","18:00","0.606","-","0.778"
"2024/02/21","19:00","0.282","-","0.445"
"2024/02/21","20:00","-0.123","-","0.031"
"2024/02/21","21:00","-0.535","-","-0.412"
"2024/02/21","22:00","-0.874","-","-0.741"
"2024/02/21","23:00","-1.074","-","-0.938"
"2024/02/22","00:00","-1.097","-","-0.98"
"2024/02/22","01:00","-0.947","-","-0.835"
"2024/02/22","02:00","-0.665","-","-0.562"
"2024/02/22","03:00","-0.315","-","-0.26"
"2024/02/22","04:00","0.026","-","0.094"
"2024/02/22","05:00","0.286","-","0.355"
"2024/02/22","06:00","0.419","-","0.468"
"2024/02/22","07:00","0.418","-","0.492"
"2024/02/22","08:00","0.311","-","0.372"
"2024/02/22","09:00","0.149","-","0.244"
"2024/02/22","10:00","-0.002","-","0.094"
"2024/02/22","11:00","-0.081","-","0"
"2024/02/22","12:00","-0.05","-","0.023"
"2024/02/22","13:00","0.092","-","0.188"
"2024/02/22","14:00","0.314","-","0.401"
"2024/02/22","15:00","0.558","-","0.652"
"2024/02/22","16:00","0.753","-","0.846"
"2024/02/22","17:00","0.832","-","0.944"
"2024/02/22","18:00","0.753","-","0.891"
"2024/02/22","19:00","0.514","-","0.659"
"2024/02/22","20:00","0.152","-","0.247"
"2024/02/22","21:00","-0.268","-","-0.171"
"2024/02/22","22:00","-0.663","-","-0.587"
"2024/02/22","23:00","-0.953","-","-0.88"
"2024/02/23","00:00","-1.079","-","-1.014"
"2024/02/23","01:00","-1.023","-","-0.978"
"2024/02/23","02:00","-0.804","-","-0.742"
"2024/02/23","03:00","-0.474","-","-0.433"
"2024/02/23","04:00","-0.111","-","-0.058"
"2024/02/23","05:00","0.203","-","0.242"
"2024/02/23","06:00","0.403","-","0.459"
"2024/02/23","07:00","0.461","-","0.49"
"2024/02/23","08:00","0.387","-","0.469"
"2024/02/23","09:00","0.222","-","0.271"
"2024/02/23","10:00","0.031","-","0.093"
"2024/02/23","11:00","-0.115","-","-0.072"
"2024/02/23","12:00","-0.161","-","-0.085"
"2024/02/23","13:00","-0.084","-","-0.026"
"2024/02/23","14:00","0.103","-","0.193"
"2024/02/23","15:00","0.355","-","0.432"
"2024/02/23","16:00","0.605","-","0.685"
"2024/02/23","17:00","0.773","-","0.865"
"2024/02/23","18:00","0.8","-","0.936"
"2024/02/23","19:00","0.661","-","0.787"
"2024/02/23","20:00","0.372","-","0.512"
"2024/02/23","21:00","-0.017","-","0.115"
"2024/02/23","22:00","-0.429","-","-0.282"
"2024/02/23","23:00","-0.776","-","-0.631"
"2024/02/24","00:00","-0.987","-","-0.85"
"2024/02/24","01:00","-1.023","-","-0.911"
"2024/02/24","02:00","-0.88","-","-0.764"
"2024/02/24","03:00","-0.595","-","-0.471"
"2024/02/24","04:00","-0.236","-","-0.166"
"2024/02/24","05:00","0.11","-","0.203"
"2024/02/24","06:00","0.366","-","0.441"
"2024/02/24","07:00","0.486","-","0.56"
"2024/02/24","08:00","0.458","-","0.566"
"2024/02/24","09:00","0.309","-","0.385"
"2024/02/24","10:00","0.098","-","0.197"
"2024/02/24","11:00","-0.101","-","0.012"
"2024/02/24","12:00","-0.222","-","-0.085"
"2024/02/24","13:00","-0.222","-","-0.103"
"2024/02/24","14:00","-0.095","-","0.029"
"2024/02/24","15:00","0.133","-","0.297"
"2024/02/24","16:00","0.402","-","0.555"
"2024/02/24","17:00","0.632","-","0.807"
"2024/02/24","18:00","0.752","-","0.933"
"2024/02/24","19:00","0.717","-","0.9"
"2024/02/24","20:00","0.52","-","0.72"
"2024/02/24","21:00","0.193","-","0.388"
"2024/02/24","22:00","-0.199","-","-0.001"
"2024/02/24","23:00","-0.57","-","-0.388"
"2024/02/25","00:00","-0.841","-","-0.688"
"2024/02/25","01:00","-0.955","-","-0.813"
"2024/02/25","02:00","-0.892","-","-0.757"
"2024/02/25","03:00","-0.668","-","-0.535"
"2024/02/25","04:00","-0.337","-","-0.229"
"2024/02/25","05:00","0.019","-","0.137"
"2024/02/25","06:00","0.316","-","0.423"
"2024/02/25","07:00","0.492","-","0.606"
"2024/02/25","08:00","0.519","-","0.617"
"2024/02/25","09:00","0.404","-","0.517"
